name,country,industry,evidence_type,evidence,confidence,source,website,source_url,discovered,quality_reason
Dynamicssmartz Com,IN,,case_study,Case study: Everything You Need to Know About Microsoft Dynamics NAV in 2026,5,global_jobs,dynamicssmartz.com,https://www.dynamicssmartz.com/blog/microsoft-dynamics-nav/,2026-04-09T12:09:44.420891Z,GOOD: case study
Elian Solutions Com,IT,,case_study,Case study: Productonstudycase- Elian Solutions -NavisionNAV …,5,global_jobs,elian-solutions.com,https://www.elian-solutions.com/references/case-studies/producton-study-case/,2026-04-09T12:09:22.383518Z,GOOD: case study
Navision¿qué es? | Microsoft Dynamics NAV,CO,,case_study,Case study: Navision¿qué es? | Microsoft Dynamics NAV - CEI Europe,5,global_jobs,ceieu.com,https://www.ceieu.com/programa-software-erp/que-es-navision/,2026-04-09T12:01:26.218009Z,GOOD: case study
Exceliaconsulting Com,CO,,case_study,Case study: Microsoft Dynamics NAV | exceliaconsulting,5,global_jobs,exceliaconsulting.com,https://www.exceliaconsulting.com/erp-navision,2026-04-09T12:01:26.217890Z,GOOD: case study
Abcebusiness Nl,NL,,case_study,Case study: Wat is MicrosoftNavision(Dynamics NAV)? | ABC E BUSINESS,5,global_jobs,abcebusiness.nl,https://www.abcebusiness.nl/blogs/wat-is-microsoft-navision-dynamics-nav,2026-04-09T11:59:26.605509Z,GOOD: case study
Dynamicssquare Com,NZ,,case_study,Case study: What is Microsoft Dynamics NAV?,5,global_jobs,dynamicssquare.com,https://www.dynamicssquare.com/blog/everything-know-about-microsoft-dynamics-nav/,2026-04-09T11:51:36.706684Z,GOOD: case study
Go Erp Eu,NZ,,case_study,Case study: The 7 Core Capabilities of MicrosoftNavision(Dynamics NAV),5,global_jobs,go-erp.eu,https://go-erp.eu/what-is-microsoft-navision-an-overview/,2026-04-09T11:51:36.706576Z,GOOD: case study
Dynamicsfanatics Com,NZ,,case_study,Case study: MicrosoftNavisionEnd of Life: What Your Business Should Do Next,5,global_jobs,dynamicsfanatics.com,https://www.dynamicsfanatics.com/post/microsoft-navision-end-of-life-what-it-means-for-your-business-next-steps,2026-04-09T11:51:36.706401Z,GOOD: case study
Casodeéxito – Distribución (Navision),MX,,case_study,Case study: Casodeéxito – Distribución (Navision) - olivia.es,5,global_jobs,olivia.es,https://olivia.es/case-studie/caso-de-exito-distribucion-navision/,2026-04-09T11:42:42.690546Z,GOOD: case study
Bolsadetrabajo paranavisionenMéxico| OCC,MX,,case_study,Case study: Bolsadetrabajo paranavisionenMéxico| OCC - OCCMundial,5,global_jobs,occ.com.mx,https://www.occ.com.mx/empleos/de-navision/permanente/en-mexico,2026-04-09T11:42:42.690468Z,GOOD: case study
Leyesytecnologia Com,MX,,case_study,Case study: PeritajedeNavision. Otrocasodeéxito. • Leyes y …,5,global_jobs,leyesytecnologia.com,https://leyesytecnologia.com/peritaje-de-navision-otro-caso-de-exito/,2026-04-09T11:42:42.690388Z,GOOD: case study
Eynasofteam Com,MX,,case_study,Case study: DeNavision2.6 al control totaldesu plantade…,5,global_jobs,eynasofteam.com,https://www.eynasofteam.com/grupo-torre-digitaliza-su-fabrica-centenaria/,2026-04-09T11:42:42.689637Z,GOOD: case study
NavisiondoBrasilLTDA,BR,,case_study,Case study: NavisiondoBrasilLTDA - 04642619000150 São Paulo,5,global_jobs,cnpj.biz,https://cnpj.biz/04642619000150,2026-04-09T11:42:35.221544Z,GOOD: case study
Dynamicssmartz Com,US,,case_study,Case study: Everything You Need to Know About Microsoft Dynamics NAV in 2026,5,global_jobs,dynamicssmartz.com,https://www.dynamicssmartz.com/blog/microsoft-dynamics-nav/,2026-04-09T11:41:10.261615Z,GOOD: case study
Was ist MicrosoftDynamicsNavision?,DE,,case_study,Case study: Was ist MicrosoftDynamicsNavision? - ERP.de,5,global_jobs,erp.de,https://www.erp.de/erp-software/microsoft/dynamics-navision,2026-04-09T11:40:38.211438Z,GOOD: case study
Liebrecapital Com Ar,AR,,case_study,Case study: Navision: la solución integral para la gestión financiera de tuempresa,5,global_jobs,liebrecapital.com.ar,https://liebrecapital.com.ar/navision-modulo-de-finanzas/,2026-04-09T11:33:28.603024Z,GOOD: case study
Dynamicsfanatics Com,NL,,case_study,Case study: MicrosoftNavisionEnd of Life: What Your Business Should Do Next,5,global_jobs,dynamicsfanatics.com,https://www.dynamicsfanatics.com/post/microsoft-navision-end-of-life-what-it-means-for-your-business-next-steps,2026-04-09T11:31:32.572752Z,GOOD: case study
Dynamicssmartz Com,NL,,case_study,Case study: Everything You Need to Know About Microsoft Dynamics NAV in 2026,5,global_jobs,dynamicssmartz.com,https://www.dynamicssmartz.com/blog/microsoft-dynamics-nav/,2026-04-09T11:31:32.572527Z,GOOD: case study
Dynamicssquare Com,SE,,case_study,Case study: What is Microsoft Dynamics NAV?,5,global_jobs,dynamicssquare.com,https://www.dynamicssquare.com/blog/everything-know-about-microsoft-dynamics-nav/,2026-04-09T11:30:52.339027Z,GOOD: case study
Go Erp Eu,SE,,case_study,Case study: The 7 Core Capabilities of MicrosoftNavision(Dynamics NAV),5,global_jobs,go-erp.eu,https://go-erp.eu/what-is-microsoft-navision-an-overview/,2026-04-09T11:30:52.338882Z,GOOD: case study
Imsig Pl,PL,,case_study,Case study: NAVISIONSOFTWAREPOLSKASPÓŁKA Z OGRANICZONĄ …,5,global_jobs,imsig.pl,"https://www.imsig.pl/pozycja/2003/52/KRS/25821,NAVISION_SOFTWARE_POLSKA_SP%C3%93%C5%81KA_Z_OGRANICZON%C4%84_ODPOWIEDZIALNO%C5%9ACI%C4%84",2026-04-09T11:22:56.440226Z,GOOD: case study
Dynamicssquare Com,IT,,case_study,Case study: What is Microsoft Dynamics NAV?,5,global_jobs,dynamicssquare.com,https://www.dynamicssquare.com/blog/everything-know-about-microsoft-dynamics-nav/,2026-04-09T11:22:40.177335Z,GOOD: case study
Go Erp Eu,IT,,case_study,Case study: The 7 Core Capabilities of MicrosoftNavision(Dynamics NAV),5,global_jobs,go-erp.eu,https://go-erp.eu/what-is-microsoft-navision-an-overview/,2026-04-09T11:22:40.177256Z,GOOD: case study
Dynamicsfanatics Com,IT,,case_study,Case study: MicrosoftNavisionEnd of Life: What Your Business Should Do Next,5,global_jobs,dynamicsfanatics.com,https://www.dynamicsfanatics.com/post/microsoft-navision-end-of-life-what-it-means-for-your-business-next-steps,2026-04-09T11:22:40.177154Z,GOOD: case study
Dynamicssmartz Com,IT,,case_study,Case study: Everything You Need to Know About Microsoft Dynamics NAV in 2026,5,global_jobs,dynamicssmartz.com,https://www.dynamicssmartz.com/blog/microsoft-dynamics-nav/,2026-04-09T11:22:40.176957Z,GOOD: case study
NavisionDynamics Nav Lorraine,FR,,case_study,Case study: NavisionDynamics Nav Lorraine - cogelis.com,5,global_jobs,cogelis.com,https://www.cogelis.com/navision/,2026-04-09T11:22:32.390726Z,GOOD: case study
Digital Experts Com,DE,,case_study,Case study: Navision Support mit ️ Langjähriger Erfahrung,5,global_jobs,digital-experts.com,https://digital-experts.com/bc/leistungen/navision-support/,2026-04-09T11:21:53.484904Z,GOOD: case study
Oteria Se,SE,,case_study,Case study: Microsoftnavision- OTERIA,5,global_jobs,oteria.se,https://oteria.se/microsoft-navision/,2026-04-09T11:21:26.066648Z,GOOD: case study
Sterling Team Com,SE,,case_study,Case study: What is MicrosoftNavisionERP? An In-Depth Look at Dynamics NAV,5,global_jobs,sterling-team.com,https://www.sterling-team.com/news/en/what-is-microsoft-navision-erp-an-in-depth-look-at-dynamics-nav/,2026-04-09T11:21:26.066481Z,GOOD: case study
Connectify Dk,DK,,case_study,Case study: Hvad erNavision? Alt du bør vide om det populære ERP-system,5,global_jobs,connectify.dk,https://connectify.dk/hvad-er-navision/,2026-04-09T11:21:17.889860Z,GOOD: case study
Dynamicssmartz Com,NZ,,case_study,Case study: Everything You Need to Know About Microsoft Dynamics NAV in 2026,5,global_jobs,dynamicssmartz.com,https://www.dynamicssmartz.com/au/blog/microsoft-dynamics-nav/,2026-04-09T11:04:51.319693Z,GOOD: case study
Hugendubel De,DE,,case_study,"Case study: Buch (kartoniert): ""Ein praxisorientierter Einstieg in MicrosoftNavision""",5,global_jobs,hugendubel.de,https://www.hugendubel.de/de/buch_kartoniert/tobias_schmid-ein_praxisorientierter_einstieg_in_microsoft_navision-8167289-produkt-details.html,2026-04-09T11:02:43.023270Z,GOOD: case study
Elian Solutions Com,FI,,case_study,Case study: Productonstudycase- Elian Solutions -NavisionNAV implementation,5,global_jobs,elian-solutions.com,https://www.elian-solutions.com/references/case-studies/producton-study-case/,2026-04-09T11:02:33.316626Z,GOOD: case study
Dynamics Connect Co Uk,NO,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T11:02:26.105073Z,GOOD: case study
Navisionplanet Com,NO,,case_study,Case study: Home -NavisionPlanet,5,global_jobs,navisionplanet.com,https://www.navisionplanet.com/,2026-04-09T11:02:26.105049Z,GOOD: case study
Kepler Ms Ro,NO,,case_study,Case study: Dynamics NAV (Navision) Manuals | Official Microsoft Manuals,5,global_jobs,kepler-ms.ro,https://kepler-ms.ro/en/dynamics-nav-navision-manuals/,2026-04-09T11:02:26.104979Z,GOOD: case study
NavisionERP,NO,,case_study,Case study: NavisionERP - Oseberg Services AS,5,global_jobs,osebergservices.no,https://osebergservices.no/systemer/navision/,2026-04-09T11:02:26.096064Z,GOOD: case study
Companies that useNavisionin Norway,NO,,case_study,Case study: Companies that useNavisionin Norway - TheirStack.com,5,global_jobs,theirstack.com,https://theirstack.com/en/technology/navision/no,2026-04-09T11:02:26.093045Z,GOOD: case study
Cetastech Com,SE,,case_study,Case study: Microsoft Dynamics NAV Implementation: A Complete Guide for …,5,global_jobs,cetastech.com,https://cetastech.com/microsoft-dynamics-nav-implementation/,2026-04-09T11:02:15.976074Z,GOOD: case study
Unlock Business Value withNavisionSkills,SE,,case_study,Case study: Unlock Business Value withNavisionSkills - Readynez,5,global_jobs,readynez.com,https://www.readynez.com/se/blog/navigera-i-navisions-dynamik-en-guide-till-att-laasa-upp-affaerspotential/,2026-04-09T11:02:15.975964Z,GOOD: case study
Dynamics Connect Co Uk,SE,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T11:02:15.975731Z,GOOD: case study
Inbiz Se,SE,,case_study,Case study: Microsoft Dynamics NAV (Navision) | Affärssystemlösningar från InBiz,5,global_jobs,inbiz.se,https://www.inbiz.se/vara-losningar/,2026-04-09T11:02:15.969910Z,GOOD: case study
Dynamics Connect Co Uk,DK,,case_study,Case study: What is MicrosoftNavision? Dynamics Nav Explained,5,global_jobs,dynamics-connect.co.uk,https://dynamics-connect.co.uk/Blog/what-is-microsoft-navision-dynamics-nav-explained,2026-04-09T11:02:06.194272Z,GOOD: case study
Visionpeople Dk,DK,,case_study,Case study: Opgraderingtil ny version af NAV – Få alle fordelene,5,global_jobs,visionpeople.dk,https://www.visionpeople.dk/indsigter/opgradering-til-ny-version-af-navision,2026-04-09T11:02:06.193842Z,GOOD: case study
Medarbejdere Au Dk,DK,,case_study,Case study: Grundlæggende vejledningNavision- Aarhus Universitet,5,global_jobs,medarbejdere.au.dk,https://medarbejdere.au.dk/fileadmin/www.medarbejdere.au.dk/Institutter/AU_oekonomi/Oekonomisystemer/Navision/Intro_til_Navision.pdf,2026-04-09T11:02:06.193222Z,GOOD: case study
Obtain Dk,DK,,case_study,Case study: MicrosoftNavision/NAV |ERP-Software til mindre virksomheder,5,global_jobs,obtain.dk,https://obtain.dk/dynamics-nav/,2026-04-09T11:02:06.193076Z,GOOD: case study
Jcd Dk,DK,,case_study,Case study: MicrosoftDynamics- Navision og C5 | JCD A/S,5,global_jobs,jcd.dk,https://jcd.dk/microsoft-dynamics/,2026-04-09T11:02:06.188519Z,GOOD: case study
Navision¿qué es? | Microsoft Dynamics NAV,PE,,case_study,Case study: Navision¿qué es? | Microsoft Dynamics NAV - CEI Europe,5,global_jobs,ceieu.com,https://www.ceieu.com/programa-software-erp/que-es-navision/,2026-04-09T10:55:56.971368Z,GOOD: case study
Teamextension Pe,PE,,case_study,Case study: Contratar a un Navision desarrollador dedicado enPerú,5,global_jobs,teamextension.pe,https://teamextension.pe/es/contratar/navision-desarrollador-dedicado,2026-04-09T10:55:56.968131Z,GOOD: case study
Eynasofteam Com,PE,,case_study,Case study: DeNavision2.6 al control totaldesu plantade…,5,global_jobs,eynasofteam.com,https://www.eynasofteam.com/grupo-torre-digitaliza-su-fabrica-centenaria/,2026-04-09T10:55:56.962520Z,GOOD: case study
Eynasofteam Com,CO,,case_study,Case study: DeNavision2.6 al control totaldesu plantadeproducción:Casode...,5,global_jobs,eynasofteam.com,https://www.eynasofteam.com/grupo-torre-digitaliza-su-fabrica-centenaria/,2026-04-09T10:55:49.351082Z,GOOD: case study
Conectacuenca Cl,CL,,case_study,"Case study: Soluciones ERPNavision, CRM, AX & AXAPTA: Consultoría …",5,global_jobs,conectacuenca.cl,https://conectacuenca.cl/noticias/erp-navision-crm-nav-ax-axapta-bps-bpo-internacionalizacion-consultoria/,2026-04-09T10:55:41.433212Z,GOOD: case study
Navision¿qué es? | Microsoft Dynamics NAV,CL,,case_study,Case study: Navision¿qué es? | Microsoft Dynamics NAV - CEI Europe,5,global_jobs,ceieu.com,https://www.ceieu.com/programa-software-erp/que-es-navision/,2026-04-09T10:55:41.433173Z,GOOD: case study
Exceliaconsulting Com,CL,,case_study,Case study: Microsoft Dynamics NAV | exceliaconsulting,5,global_jobs,exceliaconsulting.com,https://www.exceliaconsulting.com/erp-navision,2026-04-09T10:55:41.433098Z,GOOD: case study
Eynasofteam Com,CL,,case_study,Case study: DeNavision2.6 al control totaldesu plantadeproducción:Casode...,5,global_jobs,eynasofteam.com,https://www.eynasofteam.com/grupo-torre-digitaliza-su-fabrica-centenaria/,2026-04-09T10:55:41.416563Z,GOOD: case study
Teamextension Com Ar,AR,,case_study,Case study: Contratar a unNavisiondesarrollador dedicado enArgentina,5,global_jobs,teamextension.com.ar,https://teamextension.com.ar/es/contratar/navision-desarrollador-dedicado,2026-04-09T10:55:33.347120Z,GOOD: case study
Quienes somos,AR,,case_study,Case study: Quienes somos - Microsoft Dynamics NavNavisionArgentina- VOXA,5,global_jobs,voxa.info,http://voxa.info/about.php,2026-04-09T10:55:33.346892Z,GOOD: case study
Aitana Es,MX,,case_study,Case study: Casodeéxito en Microsoft Dynamics NAV | Bluestar,5,global_jobs,aitana.es,https://www.aitana.es/caso-de-exito/caso-exito-bluestar-negocio-distribucion-soluciones-tecnologicas/,2026-04-09T10:55:22.582700Z,GOOD: case study
PeritajedeNavision. Otrocasodeéxito.,MX,,case_study,Case study: PeritajedeNavision. Otrocasodeéxito. - Peritajes & Peritos,5,global_jobs,peritajes-peritos.es,https://peritajes-peritos.es/articulos/articulo-peritaje-peritaje-de-navision-otro-caso-de-xito-/,2026-04-09T10:55:22.582526Z,GOOD: case study
Teamextension Com Br,BR,,case_study,Case study: Contratar um dedicadoNavisiondesenvolvedor naBrasil,5,global_jobs,teamextension.com.br,https://teamextension.com.br/pt/contratar/dedicado-navision-desenvolvedor,2026-04-09T10:55:14.857372Z,GOOD: case study
Correlative Co Za,ZA,,case_study,Case study: Microsoft Dynamics NAV | Correlative Solutions |SouthAfrica,5,global_jobs,correlative.co.za,https://correlative.co.za/microsoft-dynamics-nav/,2026-04-09T10:55:05.016205Z,GOOD: case study
Gosolutions Group,ZA,,case_study,Case study: Microsoft DynamicsNavisioninSouthAfrica| GoSolutions,5,global_jobs,gosolutions.group,https://gosolutions.group/dynamics-nav/,2026-04-09T10:55:05.014685Z,GOOD: case study
Modulate Co Nz,NZ,,case_study,Case study: Navision- Modulate,5,global_jobs,modulate.co.nz,https://modulate.co.nz/software/dynamics-nav.php,2026-04-09T10:54:56.757260Z,GOOD: case study
Theta Co Nz,NZ,,case_study,Case study: NZ retail chain streamlines procurement with Dynamics NAV,5,global_jobs,theta.co.nz,https://www.theta.co.nz/case-study/nz-retail-chain-streamlines-procurement-with-dynamics-nav,2026-04-09T10:54:56.747262Z,GOOD: case study
Semiskorea Co Kr,KR,,case_study,Case study: Microsoft Dynamics NAV | 세미스,5,global_jobs,semiskorea.co.kr,http://www.semiskorea.co.kr/sub/sub02_01.php,2026-04-09T10:54:48.619735Z,GOOD: case study
Dailygrid Net,KR,,case_study,"Case study: [Case Study]한국야금, Microsoft Dynamics NAV 구축사례",5,global_jobs,dailygrid.net,http://www.dailygrid.net/news/articleView.html?idxno=16194,2026-04-09T10:54:48.609251Z,GOOD: case study
NavisionAustralasiaCompanyProfile | Management and ...,AU,,case_study,Case study: NavisionAustralasiaCompanyProfile | Management and ... - Datanyze,5,global_jobs,datanyze.com,https://www.datanyze.com/companies/navision-australasia/453634984,2026-04-09T10:54:26.953006Z,GOOD: case study
Datadrivensolutions Com Au,AU,,case_study,Case study: Microsoft DynamicsNavision: A reportingcasestudy,5,global_jobs,datadrivensolutions.com.au,https://datadrivensolutions.com.au/blog/f/microsoft-dynamics-navision-a-reporting-case-study,2026-04-09T10:54:26.945542Z,GOOD: case study
Crunchbase Com,IN,,case_study,Case study: NavisionIndia- CrunchbaseCompanyProfile & Funding,5,global_jobs,crunchbase.com,https://www.crunchbase.com/organization/navision-india,2026-04-09T10:54:09.892137Z,GOOD: case study
Superbcompanies Com,IN,,case_study,"Case study: Navisionindia-CompanyProfile, Location, Rates | SuperbCompanies",5,global_jobs,superbcompanies.com,https://superbcompanies.com/organizations/navision-india/,2026-04-09T10:54:09.891975Z,GOOD: case study
NAVISIONPL SP Z O O Company Profile,PL,,case_study,Case study: NAVISIONPL SP Z O O Company Profile - Dun & Bradstreet,5,global_jobs,dnb.com,https://www.dnb.com/business-directory/company-profiles.navision_pl_sp_z_o_o.445583c9ab94fe33d4dd928a3f3e45b6.html,2026-04-09T10:54:01.408055Z,GOOD: case study
Dynamicsnav Pl,PL,,case_study,Case study: Microsoft Dynamics NAV – System ERP,5,global_jobs,dynamicsnav.pl,https://www.dynamicsnav.pl/,2026-04-09T10:54:01.397551Z,GOOD: case study
Erp View Pl,PL,,case_study,Case study: System Microsoft Dynamics NAV w MM BrownPolska,5,global_jobs,erp-view.pl,https://erp-view.pl/case-studies-erp/26675-system-microsoft-dynamics-nav-w-mm-brown-polska.html,2026-04-09T10:54:01.396476Z,GOOD: case study
Empresite Eleconomista Es,ES,,case_study,Case study: NavisionenEspaña. Listado de empresas deNavisionenEspaña,5,global_jobs,empresite.eleconomista.es,https://empresite.eleconomista.es/Actividad/NAVISION/,2026-04-09T10:53:53.472294Z,GOOD: case study
